ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_0x7x15, send_bit_count, port0, Accumulator, 497296000, 108, 5898240, 377487360, 92160, 64, 64
rtr_0x7x15, send_packet_count, port0, Accumulator, 497296000, 108, 92160, 92160, 92160, 1, 1
rtr_0x7x15, output_port_stalls, port0, Accumulator, 497296000, 108, 148290000, 4233700000000, 15323, 2000, 148000
rtr_0x7x15, idle_time, port0, Accumulator, 497296000, 108, 38998000, 1429150612000000, 251, 4000, 37804000
rtr_0x7x15, width_adj_count, port0, Accumulator, 497296000, 108, 0, 0, 0, 0, 0
rtr_0x7x15, send_bit_count, port1, Accumulator, 497296000, 108, 4587520, 293601280, 71680, 64, 64
rtr_0x7x15, send_packet_count, port1, Accumulator, 497296000, 108, 71680, 71680, 71680, 1, 1
rtr_0x7x15, output_port_stalls, port1, Accumulator, 497296000, 108, 0, 0, 0, 0, 0
rtr_0x7x15, idle_time, port1, Accumulator, 497296000, 108, 353936000, 117473592000000, 11246, 4000, 4660000
rtr_0x7x15, width_adj_count, port1, Accumulator, 497296000, 108, 0, 0, 0, 0, 0
rtr_0x7x15, send_bit_count, port2, Accumulator, 497296000, 108, 5898240, 377487360, 92160, 64, 64
rtr_0x7x15, send_packet_count, port2, Accumulator, 497296000, 108, 92160, 92160, 92160, 1, 1
rtr_0x7x15, output_port_stalls, port2, Accumulator, 497296000, 108, 0, 0, 0, 0, 0
rtr_0x7x15, idle_time, port2, Accumulator, 497296000, 108, 312976000, 6418584000000, 37221, 4000, 1576000
rtr_0x7x15, width_adj_count, port2, Accumulator, 497296000, 108, 0, 0, 0, 0, 0
rtr_0x7x15, send_bit_count, port3, Accumulator, 497296000, 108, 4587520, 293601280, 71680, 64, 64
rtr_0x7x15, send_packet_count, port3, Accumulator, 497296000, 108, 71680, 71680, 71680, 1, 1
rtr_0x7x15, output_port_stalls, port3, Accumulator, 497296000, 108, 0, 0, 0, 0, 0
rtr_0x7x15, idle_time, port3, Accumulator, 497296000, 108, 353936000, 13021200000000, 35719, 4000, 2674000
rtr_0x7x15, width_adj_count, port3, Accumulator, 497296000, 108, 0, 0, 0, 0, 0
rtr_0x7x15, send_bit_count, port4, Accumulator, 497296000, 108, 5898240, 377487360, 92160, 64, 64
rtr_0x7x15, send_packet_count, port4, Accumulator, 497296000, 108, 92160, 92160, 92160, 1, 1
rtr_0x7x15, output_port_stalls, port4, Accumulator, 497296000, 108, 72000, 144000000, 36, 2000, 2000
rtr_0x7x15, idle_time, port4, Accumulator, 497296000, 108, 311548000, 27151440000000, 30991, 4000, 4440000
rtr_0x7x15, width_adj_count, port4, Accumulator, 497296000, 108, 0, 0, 0, 0, 0
