ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_7x8x8, send_bit_count, port0, Accumulator, 497296000, 59, 5898240, 377487360, 92160, 64, 64
rtr_7x8x8, send_packet_count, port0, Accumulator, 497296000, 59, 92160, 92160, 92160, 1, 1
rtr_7x8x8, output_port_stalls, port0, Accumulator, 497296000, 59, 196074000, 8875612000000, 14067, 2000, 162000
rtr_7x8x8, idle_time, port0, Accumulator, 497296000, 59, 83652000, 22100496000000, 9662, 4000, 4582000
rtr_7x8x8, width_adj_count, port0, Accumulator, 497296000, 59, 0, 0, 0, 0, 0
rtr_7x8x8, send_bit_count, port1, Accumulator, 497296000, 59, 4587520, 293601280, 71680, 64, 64
rtr_7x8x8, send_packet_count, port1, Accumulator, 497296000, 59, 71680, 71680, 71680, 1, 1
rtr_7x8x8, output_port_stalls, port1, Accumulator, 497296000, 59, 84000, 168000000, 42, 2000, 2000
rtr_7x8x8, idle_time, port1, Accumulator, 497296000, 59, 353134000, 26508246580000000, 12665, 4000, 162798000
rtr_7x8x8, width_adj_count, port1, Accumulator, 497296000, 59, 0, 0, 0, 0, 0
rtr_7x8x8, send_bit_count, port2, Accumulator, 497296000, 59, 5898240, 377487360, 92160, 64, 64
rtr_7x8x8, send_packet_count, port2, Accumulator, 497296000, 59, 92160, 92160, 92160, 1, 1
rtr_7x8x8, output_port_stalls, port2, Accumulator, 497296000, 59, 0, 0, 0, 0, 0
rtr_7x8x8, idle_time, port2, Accumulator, 497296000, 59, 312976000, 5572040000000, 37264, 4000, 1298000
rtr_7x8x8, width_adj_count, port2, Accumulator, 497296000, 59, 0, 0, 0, 0, 0
rtr_7x8x8, send_bit_count, port3, Accumulator, 497296000, 59, 4587520, 293601280, 71680, 64, 64
rtr_7x8x8, send_packet_count, port3, Accumulator, 497296000, 59, 71680, 71680, 71680, 1, 1
rtr_7x8x8, output_port_stalls, port3, Accumulator, 497296000, 59, 0, 0, 0, 0, 0
rtr_7x8x8, idle_time, port3, Accumulator, 497296000, 59, 353936000, 12989776000000, 35613, 4000, 2744000
rtr_7x8x8, width_adj_count, port3, Accumulator, 497296000, 59, 0, 0, 0, 0, 0
rtr_7x8x8, send_bit_count, port4, Accumulator, 497296000, 59, 5898240, 377487360, 92160, 64, 64
rtr_7x8x8, send_packet_count, port4, Accumulator, 497296000, 59, 92160, 92160, 92160, 1, 1
rtr_7x8x8, output_port_stalls, port4, Accumulator, 497296000, 59, 50000, 100000000, 25, 2000, 2000
rtr_7x8x8, idle_time, port4, Accumulator, 497296000, 59, 312152000, 20981872000000, 32114, 4000, 3804000
rtr_7x8x8, width_adj_count, port4, Accumulator, 497296000, 59, 0, 0, 0, 0, 0
rtr_7x8x8, send_bit_count, port5, Accumulator, 497296000, 59, 4587520, 293601280, 71680, 64, 64
rtr_7x8x8, send_packet_count, port5, Accumulator, 497296000, 59, 71680, 71680, 71680, 1, 1
rtr_7x8x8, output_port_stalls, port5, Accumulator, 497296000, 59, 0, 0, 0, 0, 0
rtr_7x8x8, idle_time, port5, Accumulator, 497296000, 59, 353936000, 76633368000000, 30003, 4000, 7774000
rtr_7x8x8, width_adj_count, port5, Accumulator, 497296000, 59, 0, 0, 0, 0, 0
rtr_7x8x8, send_bit_count, port6, Accumulator, 497296000, 59, 2621440, 167772160, 40960, 64, 64
rtr_7x8x8, send_packet_count, port6, Accumulator, 497296000, 59, 40960, 40960, 40960, 1, 1
rtr_7x8x8, output_port_stalls, port6, Accumulator, 497296000, 59, 0, 0, 0, 0, 0
rtr_7x8x8, idle_time, port6, Accumulator, 497296000, 59, 415376000, 12030384000000, 27310, 4000, 738000
rtr_7x8x8, width_adj_count, port6, Accumulator, 497296000, 59, 0, 0, 0, 0, 0
rtr_7x8x8, xbar_stalls, port0, Accumulator, 497296000, 59, 8800, 8800, 8800, 1, 1
rtr_7x8x8, xbar_stalls, port1, Accumulator, 497296000, 59, 128356, 128356, 128356, 1, 1
rtr_7x8x8, xbar_stalls, port2, Accumulator, 497296000, 59, 6541, 6541, 6541, 1, 1
rtr_7x8x8, xbar_stalls, port3, Accumulator, 497296000, 59, 8839, 8839, 8839, 1, 1
rtr_7x8x8, xbar_stalls, port4, Accumulator, 497296000, 59, 5283, 5283, 5283, 1, 1
rtr_7x8x8, xbar_stalls, port5, Accumulator, 497296000, 59, 7259, 7259, 7259, 1, 1
rtr_7x8x8, xbar_stalls, port6, Accumulator, 497296000, 59, 126268, 126268, 126268, 1, 1
testNic_2183:networkIF, packet_latency, , Accumulator, 497296000, 59, 627523047, 73491907918477, 40960, 147, 324402
testNic_2183:networkIF, send_bit_count, , Accumulator, 497296000, 59, 2621440, 167772160, 40960, 64, 64
testNic_2183:networkIF, output_port_stalls, , Accumulator, 497296000, 59, 219625000, 14351881000000, 15786, 1000, 242000
testNic_2183:networkIF, idle_time, , Accumulator, 497296000, 59, 1297000, 33165000000, 101, 2000, 60000
rtr_8x8x8, send_bit_count, port0, Accumulator, 497296000, 59, 5898240, 377487360, 92160, 64, 64
rtr_8x8x8, send_packet_count, port0, Accumulator, 497296000, 59, 92160, 92160, 92160, 1, 1
rtr_8x8x8, output_port_stalls, port0, Accumulator, 497296000, 59, 167772000, 5230720000000, 14257, 2000, 120000
rtr_8x8x8, idle_time, port0, Accumulator, 497296000, 59, 111886000, 22305284000000, 10887, 4000, 4518000
rtr_8x8x8, width_adj_count, port0, Accumulator, 497296000, 59, 0, 0, 0, 0, 0
rtr_8x8x8, send_bit_count, port1, Accumulator, 497296000, 59, 4587520, 293601280, 71680, 64, 64
rtr_8x8x8, send_packet_count, port1, Accumulator, 497296000, 59, 71680, 71680, 71680, 1, 1
rtr_8x8x8, output_port_stalls, port1, Accumulator, 497296000, 59, 52000, 104000000, 26, 2000, 2000
rtr_8x8x8, idle_time, port1, Accumulator, 497296000, 59, 353250000, 36648132612000000, 12441, 4000, 191428000
rtr_8x8x8, width_adj_count, port1, Accumulator, 497296000, 59, 0, 0, 0, 0, 0
rtr_8x8x8, send_bit_count, port2, Accumulator, 497296000, 59, 5898240, 377487360, 92160, 64, 64
