ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_0x4x9, send_bit_count, port0, Accumulator, 497296000, 64, 5898240, 377487360, 92160, 64, 64
rtr_0x4x9, send_packet_count, port0, Accumulator, 497296000, 64, 92160, 92160, 92160, 1, 1
rtr_0x4x9, output_port_stalls, port0, Accumulator, 497296000, 64, 149000000, 4337536000000, 15541, 2000, 160000
rtr_0x4x9, idle_time, port0, Accumulator, 497296000, 64, 36854000, 1257421324000000, 278, 4000, 35460000
rtr_0x4x9, width_adj_count, port0, Accumulator, 497296000, 64, 0, 0, 0, 0, 0
rtr_0x4x9, send_bit_count, port1, Accumulator, 497296000, 64, 4587520, 293601280, 71680, 64, 64
rtr_0x4x9, send_packet_count, port1, Accumulator, 497296000, 64, 71680, 71680, 71680, 1, 1
rtr_0x4x9, output_port_stalls, port1, Accumulator, 497296000, 64, 0, 0, 0, 0, 0
rtr_0x4x9, idle_time, port1, Accumulator, 497296000, 64, 353936000, 103899864000000, 11193, 4000, 1844000
rtr_0x4x9, width_adj_count, port1, Accumulator, 497296000, 64, 0, 0, 0, 0, 0
rtr_0x4x9, send_bit_count, port2, Accumulator, 497296000, 64, 5898240, 377487360, 92160, 64, 64
rtr_0x4x9, send_packet_count, port2, Accumulator, 497296000, 64, 92160, 92160, 92160, 1, 1
rtr_0x4x9, output_port_stalls, port2, Accumulator, 497296000, 64, 0, 0, 0, 0, 0
rtr_0x4x9, idle_time, port2, Accumulator, 497296000, 64, 312976000, 5483304000000, 37518, 4000, 1296000
rtr_0x4x9, width_adj_count, port2, Accumulator, 497296000, 64, 0, 0, 0, 0, 0
rtr_0x4x9, send_bit_count, port3, Accumulator, 497296000, 64, 4587520, 293601280, 71680, 64, 64
rtr_0x4x9, send_packet_count, port3, Accumulator, 497296000, 64, 71680, 71680, 71680, 1, 1
rtr_0x4x9, output_port_stalls, port3, Accumulator, 497296000, 64, 0, 0, 0, 0, 0
rtr_0x4x9, idle_time, port3, Accumulator, 497296000, 64, 353936000, 9768352000000, 35436, 4000, 1874000
rtr_0x4x9, width_adj_count, port3, Accumulator, 497296000, 64, 0, 0, 0, 0, 0
rtr_0x4x9, send_bit_count, port4, Accumulator, 497296000, 64, 5898240, 377487360, 92160, 64, 64
rtr_0x4x9, send_packet_count, port4, Accumulator, 497296000, 64, 92160, 92160, 92160, 1, 1
rtr_0x4x9, output_port_stalls, port4, Accumulator, 497296000, 64, 90000, 180000000, 45, 2000, 2000
rtr_0x4x9, idle_time, port4, Accumulator, 497296000, 64, 311440000, 27539904000000, 31059, 4000, 4460000
rtr_0x4x9, width_adj_count, port4, Accumulator, 497296000, 64, 0, 0, 0, 0, 0
rtr_0x4x9, send_bit_count, port5, Accumulator, 497296000, 64, 4587520, 293601280, 71680, 64, 64
rtr_0x4x9, send_packet_count, port5, Accumulator, 497296000, 64, 71680, 71680, 71680, 1, 1
rtr_0x4x9, output_port_stalls, port5, Accumulator, 497296000, 64, 0, 0, 0, 0, 0
rtr_0x4x9, idle_time, port5, Accumulator, 497296000, 64, 353936000, 72932920000000, 29490, 4000, 7656000
rtr_0x4x9, width_adj_count, port5, Accumulator, 497296000, 64, 0, 0, 0, 0, 0
rtr_0x4x9, send_bit_count, port6, Accumulator, 497296000, 64, 2621440, 167772160, 40960, 64, 64
rtr_0x4x9, send_packet_count, port6, Accumulator, 497296000, 64, 40960, 40960, 40960, 1, 1
rtr_0x4x9, output_port_stalls, port6, Accumulator, 497296000, 64, 0, 0, 0, 0, 0
rtr_0x4x9, idle_time, port6, Accumulator, 497296000, 64, 415376000, 13422576000000, 27230, 4000, 1458000
rtr_0x4x9, width_adj_count, port6, Accumulator, 497296000, 64, 0, 0, 0, 0, 0
rtr_0x4x9, xbar_stalls, port0, Accumulator, 497296000, 64, 12918, 12918, 12918, 1, 1
rtr_0x4x9, xbar_stalls, port1, Accumulator, 497296000, 64, 7099, 7099, 7099, 1, 1
rtr_0x4x9, xbar_stalls, port2, Accumulator, 497296000, 64, 6868, 6868, 6868, 1, 1
rtr_0x4x9, xbar_stalls, port3, Accumulator, 497296000, 64, 6483, 6483, 6483, 1, 1
rtr_0x4x9, xbar_stalls, port4, Accumulator, 497296000, 64, 5432, 5432, 5432, 1, 1
rtr_0x4x9, xbar_stalls, port5, Accumulator, 497296000, 64, 7952, 7952, 7952, 1, 1
