ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_12x3x10, send_bit_count, port0, Accumulator, 497296000, 71, 5898240, 377487360, 92160, 64, 64
rtr_12x3x10, send_packet_count, port0, Accumulator, 497296000, 71, 92160, 92160, 92160, 1, 1
rtr_12x3x10, output_port_stalls, port0, Accumulator, 497296000, 71, 57944000, 357744000000, 13452, 2000, 26000
rtr_12x3x10, idle_time, port0, Accumulator, 497296000, 71, 222344000, 10303394608000000, 10630, 4000, 101492000
rtr_12x3x10, width_adj_count, port0, Accumulator, 497296000, 71, 0, 0, 0, 0, 0
rtr_12x3x10, send_bit_count, port1, Accumulator, 497296000, 71, 4587520, 293601280, 71680, 64, 64
rtr_12x3x10, send_packet_count, port1, Accumulator, 497296000, 71, 71680, 71680, 71680, 1, 1
rtr_12x3x10, output_port_stalls, port1, Accumulator, 497296000, 71, 58000, 124000000, 28, 2000, 4000
rtr_12x3x10, idle_time, port1, Accumulator, 497296000, 71, 353168000, 62724640000000, 12730, 4000, 1608000
rtr_12x3x10, width_adj_count, port1, Accumulator, 497296000, 71, 0, 0, 0, 0, 0
rtr_12x3x10, send_bit_count, port2, Accumulator, 497296000, 71, 5898240, 377487360, 92160, 64, 64
rtr_12x3x10, send_packet_count, port2, Accumulator, 497296000, 71, 92160, 92160, 92160, 1, 1
rtr_12x3x10, output_port_stalls, port2, Accumulator, 497296000, 71, 0, 0, 0, 0, 0
rtr_12x3x10, idle_time, port2, Accumulator, 497296000, 71, 312976000, 5083328000000, 37084, 4000, 1082000
rtr_12x3x10, width_adj_count, port2, Accumulator, 497296000, 71, 0, 0, 0, 0, 0
rtr_12x3x10, send_bit_count, port3, Accumulator, 497296000, 71, 4587520, 293601280, 71680, 64, 64
rtr_12x3x10, send_packet_count, port3, Accumulator, 497296000, 71, 71680, 71680, 71680, 1, 1
rtr_12x3x10, output_port_stalls, port3, Accumulator, 497296000, 71, 0, 0, 0, 0, 0
rtr_12x3x10, idle_time, port3, Accumulator, 497296000, 71, 353936000, 6491456000000, 35534, 4000, 858000
rtr_12x3x10, width_adj_count, port3, Accumulator, 497296000, 71, 0, 0, 0, 0, 0
rtr_12x3x10, send_bit_count, port4, Accumulator, 497296000, 71, 5898240, 377487360, 92160, 64, 64
rtr_12x3x10, send_packet_count, port4, Accumulator, 497296000, 71, 92160, 92160, 92160, 1, 1
rtr_12x3x10, output_port_stalls, port4, Accumulator, 497296000, 71, 42000, 84000000, 21, 2000, 2000
rtr_12x3x10, idle_time, port4, Accumulator, 497296000, 71, 311950000, 26772948000000, 31606, 4000, 4406000
rtr_12x3x10, width_adj_count, port4, Accumulator, 497296000, 71, 0, 0, 0, 0, 0
rtr_12x3x10, send_bit_count, port5, Accumulator, 497296000, 71, 4587520, 293601280, 71680, 64, 64
rtr_12x3x10, send_packet_count, port5, Accumulator, 497296000, 71, 71680, 71680, 71680, 1, 1
rtr_12x3x10, output_port_stalls, port5, Accumulator, 497296000, 71, 16000, 32000000, 8, 2000, 2000
rtr_12x3x10, idle_time, port5, Accumulator, 497296000, 71, 353636000, 81223168000000, 29710, 4000, 8122000
rtr_12x3x10, width_adj_count, port5, Accumulator, 497296000, 71, 0, 0, 0, 0, 0
rtr_12x3x10, send_bit_count, port6, Accumulator, 497296000, 71, 2621440, 167772160, 40960, 64, 64
rtr_12x3x10, send_packet_count, port6, Accumulator, 497296000, 71, 40960, 40960, 40960, 1, 1
rtr_12x3x10, output_port_stalls, port6, Accumulator, 497296000, 71, 0, 0, 0, 0, 0
rtr_12x3x10, idle_time, port6, Accumulator, 497296000, 71, 415376000, 13475496000000, 27294, 4000, 1462000
