ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_0x0x0, send_bit_count, port0, Accumulator, 497296000, 0, 5898240, 377487360, 92160, 64, 64
rtr_0x0x0, send_packet_count, port0, Accumulator, 497296000, 0, 92160, 92160, 92160, 1, 1
rtr_0x0x0, output_port_stalls, port0, Accumulator, 497296000, 0, 149068000, 4364936000000, 15289, 2000, 140000
rtr_0x0x0, idle_time, port0, Accumulator, 497296000, 0, 39344000, 1440060400000000, 285, 4000, 37948000
rtr_0x0x0, width_adj_count, port0, Accumulator, 497296000, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port1, Accumulator, 497296000, 0, 4587520, 293601280, 71680, 64, 64
rtr_0x0x0, send_packet_count, port1, Accumulator, 497296000, 0, 71680, 71680, 71680, 1, 1
rtr_0x0x0, output_port_stalls, port1, Accumulator, 497296000, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port1, Accumulator, 497296000, 0, 353936000, 120630808000000, 11203, 4000, 4550000
rtr_0x0x0, width_adj_count, port1, Accumulator, 497296000, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port2, Accumulator, 497296000, 0, 5898240, 377487360, 92160, 64, 64
rtr_0x0x0, send_packet_count, port2, Accumulator, 497296000, 0, 92160, 92160, 92160, 1, 1
rtr_0x0x0, output_port_stalls, port2, Accumulator, 497296000, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port2, Accumulator, 497296000, 0, 312976000, 14902720000000, 37227, 4000, 3310000
rtr_0x0x0, width_adj_count, port2, Accumulator, 497296000, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port3, Accumulator, 497296000, 0, 4587520, 293601280, 71680, 64, 64
rtr_0x0x0, send_packet_count, port3, Accumulator, 497296000, 0, 71680, 71680, 71680, 1, 1
rtr_0x0x0, output_port_stalls, port3, Accumulator, 497296000, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port3, Accumulator, 497296000, 0, 353936000, 8280576000000, 35771, 4000, 1644000
rtr_0x0x0, width_adj_count, port3, Accumulator, 497296000, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port4, Accumulator, 497296000, 0, 5898240, 377487360, 92160, 64, 64
rtr_0x0x0, send_packet_count, port4, Accumulator, 497296000, 0, 92160, 92160, 92160, 1, 1
rtr_0x0x0, output_port_stalls, port4, Accumulator, 497296000, 0, 62000, 124000000, 31, 2000, 2000
rtr_0x0x0, idle_time, port4, Accumulator, 497296000, 0, 311714000, 28692788000000, 30869, 4000, 4668000
rtr_0x0x0, width_adj_count, port4, Accumulator, 497296000, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port5, Accumulator, 497296000, 0, 4587520, 293601280, 71680, 64, 64
rtr_0x0x0, send_packet_count, port5, Accumulator, 497296000, 0, 71680, 71680, 71680, 1, 1
rtr_0x0x0, output_port_stalls, port5, Accumulator, 497296000, 0, 0, 0, 0, 0, 0
rtr_0x0x0, idle_time, port5, Accumulator, 497296000, 0, 353936000, 67827744000000, 29467, 4000, 7068000
rtr_0x0x0, width_adj_count, port5, Accumulator, 497296000, 0, 0, 0, 0, 0, 0
rtr_0x0x0, send_bit_count, port6, Accumulator, 497296000, 0, 2621440, 167772160, 40960, 64, 64
