ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_0x12x13, send_bit_count, port0, Accumulator, 497296000, 96, 5898240, 377487360, 92160, 64, 64
rtr_0x12x13, send_packet_count, port0, Accumulator, 497296000, 96, 92160, 92160, 92160, 1, 1
rtr_0x12x13, output_port_stalls, port0, Accumulator, 497296000, 96, 148088000, 4268576000000, 15433, 2000, 144000
rtr_0x12x13, idle_time, port0, Accumulator, 497296000, 96, 38388000, 1368121704000000, 286, 4000, 36988000
rtr_0x12x13, width_adj_count, port0, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_0x12x13, send_bit_count, port1, Accumulator, 497296000, 96, 4587520, 293601280, 71680, 64, 64
rtr_0x12x13, send_packet_count, port1, Accumulator, 497296000, 96, 71680, 71680, 71680, 1, 1
rtr_0x12x13, output_port_stalls, port1, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_0x12x13, idle_time, port1, Accumulator, 497296000, 96, 353936000, 108194144000000, 11134, 4000, 3384000
rtr_0x12x13, width_adj_count, port1, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_0x12x13, send_bit_count, port2, Accumulator, 497296000, 96, 5898240, 377487360, 92160, 64, 64
rtr_0x12x13, send_packet_count, port2, Accumulator, 497296000, 96, 92160, 92160, 92160, 1, 1
rtr_0x12x13, output_port_stalls, port2, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_0x12x13, idle_time, port2, Accumulator, 497296000, 96, 312976000, 11717160000000, 37292, 4000, 2768000
rtr_0x12x13, width_adj_count, port2, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_0x12x13, send_bit_count, port3, Accumulator, 497296000, 96, 4587520, 293601280, 71680, 64, 64
rtr_0x12x13, send_packet_count, port3, Accumulator, 497296000, 96, 71680, 71680, 71680, 1, 1
rtr_0x12x13, output_port_stalls, port3, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_0x12x13, idle_time, port3, Accumulator, 497296000, 96, 353936000, 12507576000000, 35513, 4000, 2650000
rtr_0x12x13, width_adj_count, port3, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_0x12x13, send_bit_count, port4, Accumulator, 497296000, 96, 5898240, 377487360, 92160, 64, 64
rtr_0x12x13, send_packet_count, port4, Accumulator, 497296000, 96, 92160, 92160, 92160, 1, 1
rtr_0x12x13, output_port_stalls, port4, Accumulator, 497296000, 96, 74000, 148000000, 37, 2000, 2000
rtr_0x12x13, idle_time, port4, Accumulator, 497296000, 96, 311844000, 21529832000000, 31484, 4000, 3760000
rtr_0x12x13, width_adj_count, port4, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_0x12x13, send_bit_count, port5, Accumulator, 497296000, 96, 4587520, 293601280, 71680, 64, 64
rtr_0x12x13, send_packet_count, port5, Accumulator, 497296000, 96, 71680, 71680, 71680, 1, 1
rtr_0x12x13, output_port_stalls, port5, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_0x12x13, idle_time, port5, Accumulator, 497296000, 96, 353936000, 74416104000000, 29615, 4000, 7740000
rtr_0x12x13, width_adj_count, port5, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_0x12x13, send_bit_count, port6, Accumulator, 497296000, 96, 2621440, 167772160, 40960, 64, 64
rtr_0x12x13, send_packet_count, port6, Accumulator, 497296000, 96, 40960, 40960, 40960, 1, 1
rtr_0x12x13, output_port_stalls, port6, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_0x12x13, idle_time, port6, Accumulator, 497296000, 96, 415376000, 12852120000000, 27389, 4000, 1158000
rtr_0x12x13, width_adj_count, port6, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_0x12x13, xbar_stalls, port0, Accumulator, 497296000, 96, 12515, 12515, 12515, 1, 1
rtr_0x12x13, xbar_stalls, port1, Accumulator, 497296000, 96, 6815, 6815, 6815, 1, 1
rtr_0x12x13, xbar_stalls, port2, Accumulator, 497296000, 96, 4912, 4912, 4912, 1, 1
rtr_0x12x13, xbar_stalls, port3, Accumulator, 497296000, 96, 10731, 10731, 10731, 1, 1
rtr_0x12x13, xbar_stalls, port4, Accumulator, 497296000, 96, 4302, 4302, 4302, 1, 1
rtr_0x12x13, xbar_stalls, port5, Accumulator, 497296000, 96, 8019, 8019, 8019, 1, 1
rtr_0x12x13, xbar_stalls, port6, Accumulator, 497296000, 96, 188950, 188950, 188950, 1, 1
testNic_3520:networkIF, packet_latency, , Accumulator, 497296000, 96, 376736041, 10614686505109, 40960, 147, 197684
testNic_3520:networkIF, send_bit_count, , Accumulator, 497296000, 96, 2621440, 167772160, 40960, 64, 64
testNic_3520:networkIF, output_port_stalls, , Accumulator, 497296000, 96, 354029000, 284934105000000, 11354, 1000, 3556000
testNic_3520:networkIF, idle_time, , Accumulator, 497296000, 96, 1167000, 36505000000, 59, 2000, 66000
rtr_1x12x13, send_bit_count, port0, Accumulator, 497296000, 96, 5898240, 377487360, 92160, 64, 64
rtr_1x12x13, send_packet_count, port0, Accumulator, 497296000, 96, 92160, 92160, 92160, 1, 1
rtr_1x12x13, output_port_stalls, port0, Accumulator, 497296000, 96, 177738000, 4788516000000, 20911, 2000, 140000
rtr_1x12x13, idle_time, port0, Accumulator, 497296000, 96, 19444000, 12268040000000, 1028, 4000, 3460000
rtr_1x12x13, width_adj_count, port0, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_1x12x13, send_bit_count, port1, Accumulator, 497296000, 96, 4587520, 293601280, 71680, 64, 64
rtr_1x12x13, send_packet_count, port1, Accumulator, 497296000, 96, 71680, 71680, 71680, 1, 1
rtr_1x12x13, output_port_stalls, port1, Accumulator, 497296000, 96, 156000, 352000000, 73, 2000, 4000
rtr_1x12x13, idle_time, port1, Accumulator, 497296000, 96, 352776000, 76340368000000, 12489, 4000, 3444000
rtr_1x12x13, width_adj_count, port1, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_1x12x13, send_bit_count, port2, Accumulator, 497296000, 96, 5898240, 377487360, 92160, 64, 64
rtr_1x12x13, send_packet_count, port2, Accumulator, 497296000, 96, 92160, 92160, 92160, 1, 1
rtr_1x12x13, output_port_stalls, port2, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_1x12x13, idle_time, port2, Accumulator, 497296000, 96, 312976000, 12035296000000, 37497, 4000, 2826000
rtr_1x12x13, width_adj_count, port2, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_1x12x13, send_bit_count, port3, Accumulator, 497296000, 96, 4587520, 293601280, 71680, 64, 64
rtr_1x12x13, send_packet_count, port3, Accumulator, 497296000, 96, 71680, 71680, 71680, 1, 1
rtr_1x12x13, output_port_stalls, port3, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_1x12x13, idle_time, port3, Accumulator, 497296000, 96, 353936000, 12827680000000, 35659, 4000, 2712000
rtr_1x12x13, width_adj_count, port3, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_1x12x13, send_bit_count, port4, Accumulator, 497296000, 96, 5898240, 377487360, 92160, 64, 64
rtr_1x12x13, send_packet_count, port4, Accumulator, 497296000, 96, 92160, 92160, 92160, 1, 1
rtr_1x12x13, output_port_stalls, port4, Accumulator, 497296000, 96, 48000, 96000000, 24, 2000, 2000
rtr_1x12x13, idle_time, port4, Accumulator, 497296000, 96, 311778000, 21925484000000, 31761, 4000, 3820000
rtr_1x12x13, width_adj_count, port4, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_1x12x13, send_bit_count, port5, Accumulator, 497296000, 96, 4587520, 293601280, 71680, 64, 64
rtr_1x12x13, send_packet_count, port5, Accumulator, 497296000, 96, 71680, 71680, 71680, 1, 1
rtr_1x12x13, output_port_stalls, port5, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_1x12x13, idle_time, port5, Accumulator, 497296000, 96, 353936000, 75548248000000, 29773, 4000, 7806000
rtr_1x12x13, width_adj_count, port5, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_1x12x13, send_bit_count, port6, Accumulator, 497296000, 96, 2621440, 167772160, 40960, 64, 64
rtr_1x12x13, send_packet_count, port6, Accumulator, 497296000, 96, 40960, 40960, 40960, 1, 1
rtr_1x12x13, output_port_stalls, port6, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_1x12x13, idle_time, port6, Accumulator, 497296000, 96, 415376000, 12944240000000, 27208, 4000, 1218000
rtr_1x12x13, width_adj_count, port6, Accumulator, 497296000, 96, 0, 0, 0, 0, 0
rtr_1x12x13, xbar_stalls, port0, Accumulator, 497296000, 96, 9880, 9880, 9880, 1, 1
rtr_1x12x13, xbar_stalls, port1, Accumulator, 497296000, 96, 138886, 138886, 138886, 1, 1
rtr_1x12x13, xbar_stalls, port2, Accumulator, 497296000, 96, 4943, 4943, 4943, 1, 1
rtr_1x12x13, xbar_stalls, port3, Accumulator, 497296000, 96, 10537, 10537, 10537, 1, 1
