ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_10x14x4, send_bit_count, port0, Accumulator, 497296000, 34, 5898240, 377487360, 92160, 64, 64
rtr_10x14x4, send_packet_count, port0, Accumulator, 497296000, 34, 92160, 92160, 92160, 1, 1
rtr_10x14x4, output_port_stalls, port0, Accumulator, 497296000, 34, 111484000, 1604104000000, 14592, 2000, 58000
rtr_10x14x4, idle_time, port0, Accumulator, 497296000, 34, 166986000, 1977022500000000, 10759, 4000, 44432000
rtr_10x14x4, width_adj_count, port0, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_10x14x4, send_bit_count, port1, Accumulator, 497296000, 34, 4587520, 293601280, 71680, 64, 64
rtr_10x14x4, send_packet_count, port1, Accumulator, 497296000, 34, 71680, 71680, 71680, 1, 1
rtr_10x14x4, output_port_stalls, port1, Accumulator, 497296000, 34, 44000, 88000000, 22, 2000, 2000
rtr_10x14x4, idle_time, port1, Accumulator, 497296000, 34, 353558000, 1380999420000000, 12075, 4000, 36512000
rtr_10x14x4, width_adj_count, port1, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_10x14x4, send_bit_count, port2, Accumulator, 497296000, 34, 5898240, 377487360, 92160, 64, 64
rtr_10x14x4, send_packet_count, port2, Accumulator, 497296000, 34, 92160, 92160, 92160, 1, 1
rtr_10x14x4, output_port_stalls, port2, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_10x14x4, idle_time, port2, Accumulator, 497296000, 34, 312976000, 11392024000000, 37343, 4000, 2770000
rtr_10x14x4, width_adj_count, port2, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_10x14x4, send_bit_count, port3, Accumulator, 497296000, 34, 4587520, 293601280, 71680, 64, 64
rtr_10x14x4, send_packet_count, port3, Accumulator, 497296000, 34, 71680, 71680, 71680, 1, 1
rtr_10x14x4, output_port_stalls, port3, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_10x14x4, idle_time, port3, Accumulator, 497296000, 34, 353936000, 6864296000000, 35506, 4000, 822000
rtr_10x14x4, width_adj_count, port3, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_10x14x4, send_bit_count, port4, Accumulator, 497296000, 34, 5898240, 377487360, 92160, 64, 64
rtr_10x14x4, send_packet_count, port4, Accumulator, 497296000, 34, 92160, 92160, 92160, 1, 1
rtr_10x14x4, output_port_stalls, port4, Accumulator, 497296000, 34, 16000, 32000000, 8, 2000, 2000
rtr_10x14x4, idle_time, port4, Accumulator, 497296000, 34, 312592000, 21176640000000, 31951, 4000, 3796000
rtr_10x14x4, width_adj_count, port4, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_10x14x4, send_bit_count, port5, Accumulator, 497296000, 34, 4587520, 293601280, 71680, 64, 64
rtr_10x14x4, send_packet_count, port5, Accumulator, 497296000, 34, 71680, 71680, 71680, 1, 1
rtr_10x14x4, output_port_stalls, port5, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_10x14x4, idle_time, port5, Accumulator, 497296000, 34, 353936000, 76061712000000, 30189, 4000, 7806000
rtr_10x14x4, width_adj_count, port5, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_10x14x4, send_bit_count, port6, Accumulator, 497296000, 34, 2621440, 167772160, 40960, 64, 64
rtr_10x14x4, send_packet_count, port6, Accumulator, 497296000, 34, 40960, 40960, 40960, 1, 1
rtr_10x14x4, output_port_stalls, port6, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_10x14x4, idle_time, port6, Accumulator, 497296000, 34, 415376000, 11719872000000, 27383, 4000, 646000
rtr_10x14x4, width_adj_count, port6, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_10x14x4, xbar_stalls, port0, Accumulator, 497296000, 34, 9621, 9621, 9621, 1, 1
rtr_10x14x4, xbar_stalls, port1, Accumulator, 497296000, 34, 89717, 89717, 89717, 1, 1
rtr_10x14x4, xbar_stalls, port2, Accumulator, 497296000, 34, 5755, 5755, 5755, 1, 1
rtr_10x14x4, xbar_stalls, port3, Accumulator, 497296000, 34, 10474, 10474, 10474, 1, 1
rtr_10x14x4, xbar_stalls, port4, Accumulator, 497296000, 34, 5449, 5449, 5449, 1, 1
rtr_10x14x4, xbar_stalls, port5, Accumulator, 497296000, 34, 6500, 6500, 6500, 1, 1
rtr_10x14x4, xbar_stalls, port6, Accumulator, 497296000, 34, 84728, 84728, 84728, 1, 1
testNic_1258:networkIF, packet_latency, , Accumulator, 497296000, 34, 541283513, 42109125217441, 40960, 147, 277290
testNic_1258:networkIF, send_bit_count, , Accumulator, 497296000, 34, 2621440, 167772160, 40960, 64, 64
testNic_1258:networkIF, output_port_stalls, , Accumulator, 497296000, 34, 135607000, 2798917000000, 16260, 1000, 72000
testNic_1258:networkIF, idle_time, , Accumulator, 497296000, 34, 1305000, 29917000000, 94, 2000, 66000
rtr_11x14x4, send_bit_count, port0, Accumulator, 497296000, 34, 5898240, 377487360, 92160, 64, 64
rtr_11x14x4, send_packet_count, port0, Accumulator, 497296000, 34, 92160, 92160, 92160, 1, 1
rtr_11x14x4, output_port_stalls, port0, Accumulator, 497296000, 34, 83884000, 811336000000, 14309, 2000, 36000
rtr_11x14x4, idle_time, port0, Accumulator, 497296000, 34, 195172000, 5491199808000000, 10751, 4000, 74084000
rtr_11x14x4, width_adj_count, port0, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_11x14x4, send_bit_count, port1, Accumulator, 497296000, 34, 4587520, 293601280, 71680, 64, 64
rtr_11x14x4, send_packet_count, port1, Accumulator, 497296000, 34, 71680, 71680, 71680, 1, 1
rtr_11x14x4, output_port_stalls, port1, Accumulator, 497296000, 34, 64000, 128000000, 32, 2000, 2000
rtr_11x14x4, idle_time, port1, Accumulator, 497296000, 34, 353200000, 65497504000000, 12325, 4000, 2688000
rtr_11x14x4, width_adj_count, port1, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_11x14x4, send_bit_count, port2, Accumulator, 497296000, 34, 5898240, 377487360, 92160, 64, 64
rtr_11x14x4, send_packet_count, port2, Accumulator, 497296000, 34, 92160, 92160, 92160, 1, 1
rtr_11x14x4, output_port_stalls, port2, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_11x14x4, idle_time, port2, Accumulator, 497296000, 34, 312976000, 11760552000000, 37408, 4000, 2832000
rtr_11x14x4, width_adj_count, port2, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_11x14x4, send_bit_count, port3, Accumulator, 497296000, 34, 4587520, 293601280, 71680, 64, 64
rtr_11x14x4, send_packet_count, port3, Accumulator, 497296000, 34, 71680, 71680, 71680, 1, 1
rtr_11x14x4, output_port_stalls, port3, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_11x14x4, idle_time, port3, Accumulator, 497296000, 34, 353936000, 7013928000000, 35222, 4000, 884000
rtr_11x14x4, width_adj_count, port3, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_11x14x4, send_bit_count, port4, Accumulator, 497296000, 34, 5898240, 377487360, 92160, 64, 64
rtr_11x14x4, send_packet_count, port4, Accumulator, 497296000, 34, 92160, 92160, 92160, 1, 1
rtr_11x14x4, output_port_stalls, port4, Accumulator, 497296000, 34, 12000, 24000000, 6, 2000, 2000
rtr_11x14x4, idle_time, port4, Accumulator, 497296000, 34, 312568000, 22118520000000, 31995, 4000, 3858000
rtr_11x14x4, width_adj_count, port4, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_11x14x4, send_bit_count, port5, Accumulator, 497296000, 34, 4587520, 293601280, 71680, 64, 64
rtr_11x14x4, send_packet_count, port5, Accumulator, 497296000, 34, 71680, 71680, 71680, 1, 1
rtr_11x14x4, output_port_stalls, port5, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_11x14x4, idle_time, port5, Accumulator, 497296000, 34, 353936000, 74810176000000, 30328, 4000, 7866000
rtr_11x14x4, width_adj_count, port5, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_11x14x4, send_bit_count, port6, Accumulator, 497296000, 34, 2621440, 167772160, 40960, 64, 64
rtr_11x14x4, send_packet_count, port6, Accumulator, 497296000, 34, 40960, 40960, 40960, 1, 1
rtr_11x14x4, output_port_stalls, port6, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_11x14x4, idle_time, port6, Accumulator, 497296000, 34, 415376000, 11922016000000, 27291, 4000, 708000
rtr_11x14x4, width_adj_count, port6, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_11x14x4, xbar_stalls, port0, Accumulator, 497296000, 34, 9562, 9562, 9562, 1, 1
rtr_11x14x4, xbar_stalls, port1, Accumulator, 497296000, 34, 75703, 75703, 75703, 1, 1
rtr_11x14x4, xbar_stalls, port2, Accumulator, 497296000, 34, 5863, 5863, 5863, 1, 1
rtr_11x14x4, xbar_stalls, port3, Accumulator, 497296000, 34, 10720, 10720, 10720, 1, 1
rtr_11x14x4, xbar_stalls, port4, Accumulator, 497296000, 34, 5500, 5500, 5500, 1, 1
rtr_11x14x4, xbar_stalls, port5, Accumulator, 497296000, 34, 6454, 6454, 6454, 1, 1
rtr_11x14x4, xbar_stalls, port6, Accumulator, 497296000, 34, 70824, 70824, 70824, 1, 1
testNic_1259:networkIF, packet_latency, , Accumulator, 497296000, 34, 514582019, 33958434852929, 40960, 147, 248010
testNic_1259:networkIF, send_bit_count, , Accumulator, 497296000, 34, 2621440, 167772160, 40960, 64, 64
testNic_1259:networkIF, output_port_stalls, , Accumulator, 497296000, 34, 107793000, 1522737000000, 16244, 1000, 52000
testNic_1259:networkIF, idle_time, , Accumulator, 497296000, 34, 1339000, 34753000000, 99, 2000, 74000
rtr_12x14x4, send_bit_count, port0, Accumulator, 497296000, 34, 5898240, 377487360, 92160, 64, 64
rtr_12x14x4, send_packet_count, port0, Accumulator, 497296000, 34, 92160, 92160, 92160, 1, 1
rtr_12x14x4, output_port_stalls, port0, Accumulator, 497296000, 34, 57614000, 358348000000, 13349, 2000, 24000
rtr_12x14x4, idle_time, port0, Accumulator, 497296000, 34, 222680000, 10549232368000000, 10564, 4000, 102696000
rtr_12x14x4, width_adj_count, port0, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_12x14x4, send_bit_count, port1, Accumulator, 497296000, 34, 4587520, 293601280, 71680, 64, 64
rtr_12x14x4, send_packet_count, port1, Accumulator, 497296000, 34, 71680, 71680, 71680, 1, 1
rtr_12x14x4, output_port_stalls, port1, Accumulator, 497296000, 34, 40000, 80000000, 20, 2000, 2000
rtr_12x14x4, idle_time, port1, Accumulator, 497296000, 34, 353438000, 63595516000000, 12721, 4000, 2748000
rtr_12x14x4, width_adj_count, port1, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_12x14x4, send_bit_count, port2, Accumulator, 497296000, 34, 5898240, 377487360, 92160, 64, 64
rtr_12x14x4, send_packet_count, port2, Accumulator, 497296000, 34, 92160, 92160, 92160, 1, 1
rtr_12x14x4, output_port_stalls, port2, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_12x14x4, idle_time, port2, Accumulator, 497296000, 34, 312976000, 12129192000000, 37314, 4000, 2894000
rtr_12x14x4, width_adj_count, port2, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_12x14x4, send_bit_count, port3, Accumulator, 497296000, 34, 4587520, 293601280, 71680, 64, 64
rtr_12x14x4, send_packet_count, port3, Accumulator, 497296000, 34, 71680, 71680, 71680, 1, 1
rtr_12x14x4, output_port_stalls, port3, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
rtr_12x14x4, idle_time, port3, Accumulator, 497296000, 34, 353936000, 7131056000000, 35223, 4000, 946000
rtr_12x14x4, width_adj_count, port3, Accumulator, 497296000, 34, 0, 0, 0, 0, 0
