ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_13x4x1, send_bit_count, port0, Accumulator, 497296000, 9, 5898240, 377487360, 92160, 64, 64
rtr_13x4x1, send_packet_count, port0, Accumulator, 497296000, 9, 92160, 92160, 92160, 1, 1
rtr_13x4x1, output_port_stalls, port0, Accumulator, 497296000, 9, 34340000, 129944000000, 11254, 2000, 14000
rtr_13x4x1, idle_time, port0, Accumulator, 497296000, 9, 249640000, 17024133728000000, 10353, 4000, 130466000
rtr_13x4x1, width_adj_count, port0, Accumulator, 497296000, 9, 0, 0, 0, 0, 0
rtr_13x4x1, send_bit_count, port1, Accumulator, 497296000, 9, 4587520, 293601280, 71680, 64, 64
rtr_13x4x1, send_packet_count, port1, Accumulator, 497296000, 9, 71680, 71680, 71680, 1, 1
rtr_13x4x1, output_port_stalls, port1, Accumulator, 497296000, 9, 4000, 8000000, 2, 2000, 2000
rtr_13x4x1, idle_time, port1, Accumulator, 497296000, 9, 353916000, 59106688000000, 13606, 4000, 1846000
rtr_13x4x1, width_adj_count, port1, Accumulator, 497296000, 9, 0, 0, 0, 0, 0
rtr_13x4x1, send_bit_count, port2, Accumulator, 497296000, 9, 5898240, 377487360, 92160, 64, 64
rtr_13x4x1, send_packet_count, port2, Accumulator, 497296000, 9, 92160, 92160, 92160, 1, 1
rtr_13x4x1, output_port_stalls, port2, Accumulator, 497296000, 9, 0, 0, 0, 0, 0
rtr_13x4x1, idle_time, port2, Accumulator, 497296000, 9, 312976000, 5822936000000, 37143, 4000, 1146000
rtr_13x4x1, width_adj_count, port2, Accumulator, 497296000, 9, 0, 0, 0, 0, 0
rtr_13x4x1, send_bit_count, port3, Accumulator, 497296000, 9, 4587520, 293601280, 71680, 64, 64
rtr_13x4x1, send_packet_count, port3, Accumulator, 497296000, 9, 71680, 71680, 71680, 1, 1
rtr_13x4x1, output_port_stalls, port3, Accumulator, 497296000, 9, 0, 0, 0, 0, 0
rtr_13x4x1, idle_time, port3, Accumulator, 497296000, 9, 353936000, 9154720000000, 35440, 4000, 1844000
rtr_13x4x1, width_adj_count, port3, Accumulator, 497296000, 9, 0, 0, 0, 0, 0
rtr_13x4x1, send_bit_count, port4, Accumulator, 497296000, 9, 5898240, 377487360, 92160, 64, 64
rtr_13x4x1, send_packet_count, port4, Accumulator, 497296000, 9, 92160, 92160, 92160, 1, 1
rtr_13x4x1, output_port_stalls, port4, Accumulator, 497296000, 9, 34000, 68000000, 17, 2000, 2000
rtr_13x4x1, idle_time, port4, Accumulator, 497296000, 9, 312474000, 27129084000000, 31544, 4000, 4448000
rtr_13x4x1, width_adj_count, port4, Accumulator, 497296000, 9, 0, 0, 0, 0, 0
rtr_13x4x1, send_bit_count, port5, Accumulator, 497296000, 9, 4587520, 293601280, 71680, 64, 64
rtr_13x4x1, send_packet_count, port5, Accumulator, 497296000, 9, 71680, 71680, 71680, 1, 1
rtr_13x4x1, output_port_stalls, port5, Accumulator, 497296000, 9, 24000, 56000000, 11, 2000, 4000
rtr_13x4x1, idle_time, port5, Accumulator, 497296000, 9, 353692000, 85947056000000, 29768, 4000, 8426000
rtr_13x4x1, width_adj_count, port5, Accumulator, 497296000, 9, 0, 0, 0, 0, 0
rtr_13x4x1, send_bit_count, port6, Accumulator, 497296000, 9, 2621440, 167772160, 40960, 64, 64
rtr_13x4x1, send_packet_count, port6, Accumulator, 497296000, 9, 40960, 40960, 40960, 1, 1
rtr_13x4x1, output_port_stalls, port6, Accumulator, 497296000, 9, 0, 0, 0, 0, 0
rtr_13x4x1, idle_time, port6, Accumulator, 497296000, 9, 415376000, 13000728000000, 27216, 4000, 1034000
rtr_13x4x1, width_adj_count, port6, Accumulator, 497296000, 9, 0, 0, 0, 0, 0
rtr_13x4x1, xbar_stalls, port0, Accumulator, 497296000, 9, 8403, 8403, 8403, 1, 1
rtr_13x4x1, xbar_stalls, port1, Accumulator, 497296000, 9, 48207, 48207, 48207, 1, 1
rtr_13x4x1, xbar_stalls, port2, Accumulator, 497296000, 9, 7447, 7447, 7447, 1, 1
rtr_13x4x1, xbar_stalls, port3, Accumulator, 497296000, 9, 7032, 7032, 7032, 1, 1
rtr_13x4x1, xbar_stalls, port4, Accumulator, 497296000, 9, 5616, 5616, 5616, 1, 1
rtr_13x4x1, xbar_stalls, port5, Accumulator, 497296000, 9, 7617, 7617, 7617, 1, 1
rtr_13x4x1, xbar_stalls, port6, Accumulator, 497296000, 9, 45385, 45385, 45385, 1, 1
testNic_333:networkIF, packet_latency, , Accumulator, 497296000, 9, 465946500, 21831609953486, 40960, 147, 196572
testNic_333:networkIF, send_bit_count, , Accumulator, 497296000, 9, 2621440, 167772160, 40960, 64, 64
testNic_333:networkIF, output_port_stalls, , Accumulator, 497296000, 9, 59519000, 357157000000, 14945, 1000, 24000
testNic_333:networkIF, idle_time, , Accumulator, 497296000, 9, 1319000, 30857000000, 99, 2000, 68000
