ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
cpu684:memory, ReadInFlight, , Accumulator, 20067092000, 57, 2885331, 2885331, 2885331, 1, 1
cpu684:memory, ReadPending, , Accumulator, 20067092000, 57, 2885331, 2885331, 2885331, 1, 1
cpu684:memory, ReadBytes, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, WriteInFlight, , Accumulator, 20067092000, 57, 787906, 787906, 787906, 1, 1
cpu684:memory, WritePending, , Accumulator, 20067092000, 57, 787906, 787906, 787906, 1, 1
cpu684:memory, WriteBytes, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, FlushInFlight, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, FlushPending, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, ReadLockInFlight, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, ReadLockPending, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, ReadLockBytes, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, WriteUnlockInFlight, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, WriteUnlockPending, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, WriteUnlockBytes, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, LoadLinkInFlight, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, LoadLinkPending, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, StoreCondInFlight, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, StoreCondPending, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, CustomInFlight, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, CustomPending, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, CustomBytes, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, FencePending, , Accumulator, 20067092000, 57, 221, 221, 221, 1, 1
cpu684:memory, AMOAddBytes, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, AMOAddPending, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, AMOXorBytes, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, AMOXorPending, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, AMOAndBytes, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, AMOAndPending, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, AMOOrBytes, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, AMOOrPending, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, AMOMinBytes, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, AMOMinPending, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, AMOMaxBytes, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, AMOMaxPending, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, AMOMinuBytes, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, AMOMinuPending, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, AMOMaxuBytes, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, AMOMaxuPending, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, AMOSwapBytes, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684:memory, AMOSwapPending, , Accumulator, 20067092000, 57, 0, 0, 0, 0, 0
cpu684, TotalCycles, core_0, Accumulator, 20067092000, 57, 40134184, 1610752725345856, 1, 40134184, 40134184
cpu684, CyclesWithIssue, core_0, Accumulator, 20067092000, 57, 10229779, 104648378388841, 1, 10229779, 10229779
cpu684, FloatsRead, core_0, Accumulator, 20067092000, 57, 0, 0, 1, 0, 0
cpu684, FloatsWritten, core_0, Accumulator, 20067092000, 57, 0, 0, 1, 0, 0
cpu684, DoublesRead, core_0, Accumulator, 20067092000, 57, 0, 0, 1, 0, 0
