ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
cpu636:memory, ReadInFlight, , Accumulator, 20067092000, 53, 2885331, 2885331, 2885331, 1, 1
cpu636:memory, ReadPending, , Accumulator, 20067092000, 53, 2885331, 2885331, 2885331, 1, 1
cpu636:memory, ReadBytes, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, WriteInFlight, , Accumulator, 20067092000, 53, 787906, 787906, 787906, 1, 1
cpu636:memory, WritePending, , Accumulator, 20067092000, 53, 787906, 787906, 787906, 1, 1
cpu636:memory, WriteBytes, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, FlushInFlight, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, FlushPending, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, ReadLockInFlight, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, ReadLockPending, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, ReadLockBytes, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, WriteUnlockInFlight, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, WriteUnlockPending, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, WriteUnlockBytes, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, LoadLinkInFlight, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, LoadLinkPending, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, StoreCondInFlight, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, StoreCondPending, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, CustomInFlight, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, CustomPending, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, CustomBytes, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, FencePending, , Accumulator, 20067092000, 53, 221, 221, 221, 1, 1
cpu636:memory, AMOAddBytes, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, AMOAddPending, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, AMOXorBytes, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, AMOXorPending, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, AMOAndBytes, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, AMOAndPending, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, AMOOrBytes, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, AMOOrPending, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, AMOMinBytes, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, AMOMinPending, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, AMOMaxBytes, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, AMOMaxPending, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, AMOMinuBytes, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, AMOMinuPending, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, AMOMaxuBytes, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, AMOMaxuPending, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, AMOSwapBytes, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636:memory, AMOSwapPending, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
cpu636, TotalCycles, core_0, Accumulator, 20067092000, 53, 40134184, 1610752725345856, 1, 40134184, 40134184
cpu636, CyclesWithIssue, core_0, Accumulator, 20067092000, 53, 10229779, 104648378388841, 1, 10229779, 10229779
cpu636, FloatsRead, core_0, Accumulator, 20067092000, 53, 0, 0, 1, 0, 0
cpu636, FloatsWritten, core_0, Accumulator, 20067092000, 53, 0, 0, 1, 0, 0
cpu636, DoublesRead, core_0, Accumulator, 20067092000, 53, 0, 0, 1, 0, 0
cpu636, DoublesWritten, core_0, Accumulator, 20067092000, 53, 0, 0, 1, 0, 0
cpu636, BytesRead, core_0, Accumulator, 20067092000, 53, 15739732, 247739163431824, 1, 15739732, 15739732
cpu636, BytesWritten, core_0, Accumulator, 20067092000, 53, 4228595, 17881015674025, 1, 4228595, 4228595
cpu636, FloatsExec, core_0, Accumulator, 20067092000, 53, 0, 0, 1, 0, 0
cpu636, TLBHitsPerCore, core_0, Accumulator, 20067092000, 53, 3672717, 13488850162089, 1, 3672717, 3672717
cpu636, TLBMissesPerCore, core_0, Accumulator, 20067092000, 53, 520, 270400, 1, 520, 520
l1cache636, default_stat, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_GetS_I, , Accumulator, 20067092000, 53, 7, 7, 7, 1, 1
l1cache636, stateEvent_GetS_S, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_GetS_M, , Accumulator, 20067092000, 53, 2360835, 2360835, 2360835, 1, 1
l1cache636, stateEvent_GetX_I, , Accumulator, 20067092000, 53, 444, 444, 444, 1, 1
l1cache636, stateEvent_GetX_S, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_GetX_M, , Accumulator, 20067092000, 53, 787462, 787462, 787462, 1, 1
l1cache636, stateEvent_GetSX_I, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_GetSX_S, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_GetSX_M, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_GetSResp_IS, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_GetXResp_IS, , Accumulator, 20067092000, 53, 7, 7, 7, 1, 1
l1cache636, stateEvent_GetXResp_IM, , Accumulator, 20067092000, 53, 444, 444, 444, 1, 1
l1cache636, stateEvent_GetXResp_SM, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_Inv_I, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_Inv_S, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_Inv_IS, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_Inv_IM, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_Inv_SM, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_Inv_SB, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_Inv_IB, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_FetchInvX_I, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_FetchInvX_M, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_FetchInvX_IS, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_FetchInvX_IM, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_FetchInvX_SB, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_FetchInvX_IB, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_Fetch_I, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_Fetch_S, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_Fetch_IS, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_Fetch_IM, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_Fetch_SM, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_Fetch_IB, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_Fetch_SB, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_FetchInv_I, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_FetchInv_S, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_FetchInv_M, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_FetchInv_IS, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_FetchInv_IM, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_FetchInv_SM, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_FetchInv_SB, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_FetchInv_IB, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_ForceInv_I, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_ForceInv_S, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_ForceInv_M, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_ForceInv_IS, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_ForceInv_IM, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_ForceInv_SM, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_ForceInv_SB, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_ForceInv_IB, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
l1cache636, stateEvent_FlushLine_I, , Accumulator, 20067092000, 53, 0, 0, 0, 0, 0
