ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
cpu828:memory, ReadInFlight, , Accumulator, 20067092000, 69, 2885331, 2885331, 2885331, 1, 1
cpu828:memory, ReadPending, , Accumulator, 20067092000, 69, 2885331, 2885331, 2885331, 1, 1
cpu828:memory, ReadBytes, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, WriteInFlight, , Accumulator, 20067092000, 69, 787906, 787906, 787906, 1, 1
cpu828:memory, WritePending, , Accumulator, 20067092000, 69, 787906, 787906, 787906, 1, 1
cpu828:memory, WriteBytes, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, FlushInFlight, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, FlushPending, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, ReadLockInFlight, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, ReadLockPending, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, ReadLockBytes, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, WriteUnlockInFlight, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, WriteUnlockPending, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, WriteUnlockBytes, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, LoadLinkInFlight, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, LoadLinkPending, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, StoreCondInFlight, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, StoreCondPending, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, CustomInFlight, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, CustomPending, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, CustomBytes, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, FencePending, , Accumulator, 20067092000, 69, 221, 221, 221, 1, 1
cpu828:memory, AMOAddBytes, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, AMOAddPending, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, AMOXorBytes, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, AMOXorPending, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, AMOAndBytes, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, AMOAndPending, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, AMOOrBytes, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, AMOOrPending, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, AMOMinBytes, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, AMOMinPending, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, AMOMaxBytes, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, AMOMaxPending, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, AMOMinuBytes, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, AMOMinuPending, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, AMOMaxuBytes, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, AMOMaxuPending, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
cpu828:memory, AMOSwapBytes, , Accumulator, 20067092000, 69, 0, 0, 0, 0, 0
