ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
cpu1092:memory, ReadInFlight, , Accumulator, 20067092000, 91, 2885331, 2885331, 2885331, 1, 1
cpu1092:memory, ReadPending, , Accumulator, 20067092000, 91, 2885331, 2885331, 2885331, 1, 1
cpu1092:memory, ReadBytes, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, WriteInFlight, , Accumulator, 20067092000, 91, 787906, 787906, 787906, 1, 1
cpu1092:memory, WritePending, , Accumulator, 20067092000, 91, 787906, 787906, 787906, 1, 1
cpu1092:memory, WriteBytes, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, FlushInFlight, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, FlushPending, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, ReadLockInFlight, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, ReadLockPending, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, ReadLockBytes, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, WriteUnlockInFlight, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, WriteUnlockPending, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, WriteUnlockBytes, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, LoadLinkInFlight, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, LoadLinkPending, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, StoreCondInFlight, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, StoreCondPending, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, CustomInFlight, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, CustomPending, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, CustomBytes, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, FencePending, , Accumulator, 20067092000, 91, 221, 221, 221, 1, 1
cpu1092:memory, AMOAddBytes, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, AMOAddPending, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, AMOXorBytes, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, AMOXorPending, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, AMOAndBytes, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, AMOAndPending, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, AMOOrBytes, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, AMOOrPending, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, AMOMinBytes, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, AMOMinPending, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, AMOMaxBytes, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, AMOMaxPending, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, AMOMinuBytes, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, AMOMinuPending, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, AMOMaxuBytes, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, AMOMaxuPending, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, AMOSwapBytes, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092:memory, AMOSwapPending, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
cpu1092, TotalCycles, core_0, Accumulator, 20067092000, 91, 40134184, 1610752725345856, 1, 40134184, 40134184
cpu1092, CyclesWithIssue, core_0, Accumulator, 20067092000, 91, 10229779, 104648378388841, 1, 10229779, 10229779
cpu1092, FloatsRead, core_0, Accumulator, 20067092000, 91, 0, 0, 1, 0, 0
cpu1092, FloatsWritten, core_0, Accumulator, 20067092000, 91, 0, 0, 1, 0, 0
cpu1092, DoublesRead, core_0, Accumulator, 20067092000, 91, 0, 0, 1, 0, 0
cpu1092, DoublesWritten, core_0, Accumulator, 20067092000, 91, 0, 0, 1, 0, 0
cpu1092, BytesRead, core_0, Accumulator, 20067092000, 91, 15739732, 247739163431824, 1, 15739732, 15739732
cpu1092, BytesWritten, core_0, Accumulator, 20067092000, 91, 4228595, 17881015674025, 1, 4228595, 4228595
cpu1092, FloatsExec, core_0, Accumulator, 20067092000, 91, 0, 0, 1, 0, 0
cpu1092, TLBHitsPerCore, core_0, Accumulator, 20067092000, 91, 3672717, 13488850162089, 1, 3672717, 3672717
cpu1092, TLBMissesPerCore, core_0, Accumulator, 20067092000, 91, 520, 270400, 1, 520, 520
l1cache1092, default_stat, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_GetS_I, , Accumulator, 20067092000, 91, 7, 7, 7, 1, 1
l1cache1092, stateEvent_GetS_S, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_GetS_M, , Accumulator, 20067092000, 91, 2360835, 2360835, 2360835, 1, 1
l1cache1092, stateEvent_GetX_I, , Accumulator, 20067092000, 91, 444, 444, 444, 1, 1
l1cache1092, stateEvent_GetX_S, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_GetX_M, , Accumulator, 20067092000, 91, 787462, 787462, 787462, 1, 1
l1cache1092, stateEvent_GetSX_I, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_GetSX_S, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_GetSX_M, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_GetSResp_IS, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_GetXResp_IS, , Accumulator, 20067092000, 91, 7, 7, 7, 1, 1
l1cache1092, stateEvent_GetXResp_IM, , Accumulator, 20067092000, 91, 444, 444, 444, 1, 1
l1cache1092, stateEvent_GetXResp_SM, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_Inv_I, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_Inv_S, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_Inv_IS, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_Inv_IM, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_Inv_SM, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_Inv_SB, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_Inv_IB, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FetchInvX_I, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FetchInvX_M, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FetchInvX_IS, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FetchInvX_IM, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FetchInvX_SB, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FetchInvX_IB, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_Fetch_I, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_Fetch_S, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_Fetch_IS, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_Fetch_IM, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_Fetch_SM, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_Fetch_IB, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_Fetch_SB, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FetchInv_I, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FetchInv_S, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FetchInv_M, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FetchInv_IS, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FetchInv_IM, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FetchInv_SM, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FetchInv_SB, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FetchInv_IB, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_ForceInv_I, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_ForceInv_S, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_ForceInv_M, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_ForceInv_IS, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_ForceInv_IM, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_ForceInv_SM, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_ForceInv_SB, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_ForceInv_IB, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FlushLine_I, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FlushLine_S, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FlushLine_M, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FlushLineInv_I, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FlushLineInv_S, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FlushLineInv_M, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FlushLineResp_I, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FlushLineResp_IB, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
l1cache1092, stateEvent_FlushLineResp_SB, , Accumulator, 20067092000, 91, 0, 0, 0, 0, 0
